fire,damage,roof_material,side_material,ground_deck_material,elevated_deck_material,eaves,vent_screen,window_pane,patio_cover,fence,count
eaton,no damage,asphalt,wood,n/a,n/a,unenclosed,<= 1/8 in,single pane,n/a,non-combustible,3
eaton,no damage,asphalt,wood,n/a,n/a,unenclosed,> 1/8 in,multi pane,combustible,combustible,9
eaton,no damage,asphalt,wood,n/a,n/a,unenclosed,> 1/8 in,multi pane,combustible,n/a,3
eaton,no damage,asphalt,wood,n/a,n/a,unenclosed,> 1/8 in,multi pane,combustible,non-combustible,6
eaton,no damage,asphalt,wood,n/a,n/a,unenclosed,> 1/8 in,multi pane,n/a,combustible,9
eaton,no damage,asphalt,wood,n/a,n/a,unenclosed,> 1/8 in,multi pane,n/a,n/a,11
eaton,no damage,asphalt,wood,n/a,n/a,unenclosed,> 1/8 in,multi pane,n/a,non-combustible,6
eaton,no damage,asphalt,wood,n/a,n/a,unenclosed,> 1/8 in,multi pane,non-combustible,combustible,1
eaton,no damage,asphalt,wood,n/a,n/a,unenclosed,> 1/8 in,n/a,combustible,n/a,2
eaton,no damage,asphalt,wood,n/a,n/a,unenclosed,> 1/8 in,n/a,n/a,combustible,2
eaton,no damage,asphalt,wood,n/a,n/a,unenclosed,> 1/8 in,n/a,n/a,n/a,9
eaton,no damage,asphalt,wood,n/a,n/a,unenclosed,> 1/8 in,n/a,n/a,non-combustible,3
eaton,no damage,asphalt,wood,n/a,n/a,unenclosed,> 1/8 in,single pane,combustible,combustible,17
eaton,no damage,asphalt,wood,n/a,n/a,unenclosed,> 1/8 in,single pane,combustible,n/a,7
eaton,no damage,asphalt,wood,n/a,n/a,unenclosed,> 1/8 in,single pane,combustible,non-combustible,4
eaton,no damage,asphalt,wood,n/a,n/a,unenclosed,> 1/8 in,single pane,n/a,combustible,21
eaton,no damage,asphalt,wood,n/a,n/a,unenclosed,> 1/8 in,single pane,n/a,n/a,23
eaton,no damage,asphalt,wood,n/a,n/a,unenclosed,> 1/8 in,single pane,n/a,non-combustible,13
eaton,no damage,asphalt,wood,n/a,n/a,unenclosed,n/a,multi pane,combustible,combustible,3
eaton,no damage,asphalt,wood,n/a,n/a,unenclosed,n/a,multi pane,combustible,n/a,1
eaton,no damage,asphalt,wood,n/a,n/a,unenclosed,n/a,multi pane,combustible,non-combustible,1
eaton,no damage,asphalt,wood,n/a,n/a,unenclosed,n/a,multi pane,n/a,combustible,6
eaton,no damage,asphalt,wood,n/a,n/a,unenclosed,n/a,multi pane,n/a,n/a,10
eaton,no damage,asphalt,wood,n/a,n/a,unenclosed,n/a,multi pane,n/a,non-combustible,8
eaton,no damage,asphalt,wood,n/a,n/a,unenclosed,n/a,n/a,combustible,combustible,3
eaton,no damage,asphalt,wood,n/a,n/a,unenclosed,n/a,n/a,combustible,n/a,2
eaton,no damage,asphalt,wood,n/a,n/a,unenclosed,n/a,n/a,n/a,combustible,15
eaton,no damage,asphalt,wood,n/a,n/a,unenclosed,n/a,n/a,n/a,n/a,16
eaton,no damage,asphalt,wood,n/a,n/a,unenclosed,n/a,n/a,n/a,non-combustible,5
eaton,no damage,asphalt,wood,n/a,n/a,unenclosed,n/a,n/a,non-combustible,n/a,1
eaton,no damage,asphalt,wood,n/a,n/a,unenclosed,n/a,n/a,non-combustible,non-combustible,2
eaton,no damage,asphalt,wood,n/a,n/a,unenclosed,n/a,single pane,combustible,combustible,5
eaton,no damage,asphalt,wood,n/a,n/a,unenclosed,n/a,single pane,combustible,n/a,2
eaton,no damage,asphalt,wood,n/a,n/a,unenclosed,n/a,single pane,combustible,non-combustible,3
eaton,no damage,asphalt,wood,n/a,n/a,unenclosed,n/a,single pane,n/a,combustible,11
eaton,no damage,asphalt,wood,n/a,n/a,unenclosed,n/a,single pane,n/a,n/a,39
eaton,no damage,asphalt,wood,n/a,n/a,unenclosed,n/a,single pane,n/a,non-combustible,10
eaton,no damage,asphalt,wood,n/a,n/a,unenclosed,n/a,single pane,non-combustible,n/a,1
eaton,no damage,asphalt,wood,n/a,n/a,unenclosed,unscreened,multi pane,n/a,non-combustible,1
eaton,no damage,asphalt,wood,n/a,n/a,unenclosed,unscreened,n/a,n/a,combustible,1
eaton,no damage,asphalt,wood,n/a,n/a,unenclosed,unscreened,n/a,n/a,n/a,2
eaton,no damage,asphalt,wood,n/a,n/a,unenclosed,unscreened,n/a,n/a,non-combustible,1
eaton,no damage,asphalt,wood,n/a,n/a,unenclosed,unscreened,single pane,combustible,combustible,1
eaton,no damage,asphalt,wood,n/a,n/a,unenclosed,unscreened,single pane,combustible,n/a,1
eaton,no damage,asphalt,wood,n/a,n/a,unenclosed,unscreened,single pane,n/a,n/a,3
eaton,no damage,asphalt,wood,n/a,n/a,unenclosed,unscreened,single pane,n/a,non-combustible,1
eaton,no damage,asphalt,wood,n/a,wood,enclosed,<= 1/8 in,multi pane,combustible,combustible,1
eaton,no damage,asphalt,wood,n/a,wood,enclosed,<= 1/8 in,multi pane,n/a,combustible,1
eaton,no damage,asphalt,wood,n/a,wood,enclosed,<= 1/8 in,multi pane,n/a,n/a,1
eaton,no damage,asphalt,wood,n/a,wood,enclosed,<= 1/8 in,multi pane,non-combustible,n/a,1
eaton,no damage,asphalt,wood,n/a,wood,enclosed,> 1/8 in,multi pane,combustible,n/a,1
eaton,no damage,asphalt,wood,n/a,wood,enclosed,> 1/8 in,multi pane,n/a,combustible,1
eaton,no damage,asphalt,wood,n/a,wood,enclosed,> 1/8 in,multi pane,n/a,n/a,1
eaton,no damage,asphalt,wood,n/a,wood,enclosed,> 1/8 in,single pane,combustible,n/a,1
eaton,no damage,asphalt,wood,n/a,wood,enclosed,n/a,multi pane,combustible,combustible,1
eaton,no damage,asphalt,wood,n/a,wood,enclosed,n/a,multi pane,n/a,combustible,1
eaton,no damage,asphalt,wood,n/a,wood,enclosed,n/a,single pane,combustible,n/a,1
eaton,no damage,asphalt,wood,n/a,wood,enclosed,n/a,single pane,n/a,combustible,1
eaton,no damage,asphalt,wood,n/a,wood,enclosed,n/a,single pane,n/a,n/a,1
eaton,no damage,asphalt,wood,n/a,wood,enclosed,unscreened,multi pane,n/a,combustible,1
eaton,no damage,asphalt,wood,n/a,wood,n/a,> 1/8 in,single pane,combustible,non-combustible,2
eaton,no damage,asphalt,wood,n/a,wood,n/a,n/a,single pane,n/a,n/a,2
eaton,no damage,asphalt,wood,n/a,wood,unenclosed,<= 1/8 in,multi pane,combustible,n/a,1
eaton,no damage,asphalt,wood,n/a,wood,unenclosed,<= 1/8 in,multi pane,n/a,n/a,1
eaton,no damage,asphalt,wood,n/a,wood,unenclosed,<= 1/8 in,single pane,combustible,n/a,1
eaton,no damage,asphalt,wood,n/a,wood,unenclosed,<= 1/8 in,single pane,n/a,non-combustible,1
eaton,no damage,asphalt,wood,n/a,wood,unenclosed,> 1/8 in,multi pane,combustible,combustible,2
eaton,no damage,asphalt,wood,n/a,wood,unenclosed,> 1/8 in,multi pane,combustible,n/a,2
eaton,no damage,asphalt,wood,n/a,wood,unenclosed,> 1/8 in,multi pane,n/a,combustible,4
eaton,no damage,asphalt,wood,n/a,wood,unenclosed,> 1/8 in,multi pane,n/a,n/a,1
eaton,no damage,asphalt,wood,n/a,wood,unenclosed,> 1/8 in,multi pane,non-combustible,non-combustible,1
eaton,no damage,asphalt,wood,n/a,wood,unenclosed,> 1/8 in,single pane,combustible,combustible,4
eaton,no damage,asphalt,wood,n/a,wood,unenclosed,> 1/8 in,single pane,combustible,n/a,3
eaton,no damage,asphalt,wood,n/a,wood,unenclosed,> 1/8 in,single pane,combustible,non-combustible,2
eaton,no damage,asphalt,wood,n/a,wood,unenclosed,> 1/8 in,single pane,n/a,combustible,5
eaton,no damage,asphalt,wood,n/a,wood,unenclosed,> 1/8 in,single pane,n/a,n/a,5
eaton,no damage,asphalt,wood,n/a,wood,unenclosed,> 1/8 in,single pane,n/a,non-combustible,1
eaton,no damage,asphalt,wood,n/a,wood,unenclosed,n/a,multi pane,combustible,combustible,1
eaton,no damage,asphalt,wood,n/a,wood,unenclosed,n/a,multi pane,n/a,combustible,9
eaton,no damage,asphalt,wood,n/a,wood,unenclosed,n/a,multi pane,n/a,n/a,1
eaton,no damage,asphalt,wood,n/a,wood,unenclosed,n/a,multi pane,n/a,non-combustible,1
eaton,no damage,asphalt,wood,n/a,wood,unenclosed,n/a,single pane,combustible,combustible,2
eaton,no damage,asphalt,wood,n/a,wood,unenclosed,n/a,single pane,combustible,n/a,3
eaton,no damage,asphalt,wood,n/a,wood,unenclosed,n/a,single pane,n/a,combustible,3
eaton,no damage,asphalt,wood,n/a,wood,unenclosed,n/a,single pane,n/a,n/a,5
eaton,no damage,asphalt,wood,n/a,wood,unenclosed,unscreened,multi pane,n/a,non-combustible,1
eaton,no damage,asphalt,wood,n/a,wood,unenclosed,unscreened,single pane,combustible,n/a,1
eaton,no damage,asphalt,wood,wood,masonry,unenclosed,> 1/8 in,single pane,combustible,combustible,1
eaton,no damage,asphalt,wood,wood,masonry,unenclosed,> 1/8 in,single pane,n/a,combustible,1
eaton,no damage,asphalt,wood,wood,n/a,enclosed,<= 1/8 in,multi pane,combustible,combustible,2
eaton,no damage,asphalt,wood,wood,n/a,enclosed,<= 1/8 in,multi pane,n/a,non-combustible,1
eaton,no damage,asphalt,wood,wood,n/a,enclosed,> 1/8 in,multi pane,combustible,n/a,1
eaton,no damage,asphalt,wood,wood,n/a,enclosed,> 1/8 in,multi pane,n/a,combustible,1
eaton,no damage,asphalt,wood,wood,n/a,enclosed,> 1/8 in,multi pane,n/a,n/a,1
eaton,no damage,asphalt,wood,wood,n/a,enclosed,> 1/8 in,single pane,combustible,combustible,1
eaton,no damage,asphalt,wood,wood,n/a,enclosed,> 1/8 in,single pane,n/a,combustible,1
eaton,no damage,asphalt,wood,wood,n/a,enclosed,n/a,multi pane,combustible,combustible,1
eaton,no damage,asphalt,wood,wood,n/a,enclosed,n/a,multi pane,n/a,n/a,1
eaton,no damage,asphalt,wood,wood,n/a,enclosed,n/a,single pane,combustible,combustible,2
eaton,no damage,asphalt,wood,wood,n/a,n/a,> 1/8 in,n/a,combustible,combustible,1
eaton,no damage,asphalt,wood,wood,n/a,n/a,n/a,multi pane,n/a,combustible,1
eaton,no damage,asphalt,wood,wood,n/a,n/a,n/a,multi pane,n/a,n/a,1
eaton,no damage,asphalt,wood,wood,n/a,n/a,n/a,n/a,n/a,n/a,1
eaton,no damage,asphalt,wood,wood,n/a,n/a,n/a,n/a,n/a,non-combustible,1
eaton,no damage,asphalt,wood,wood,n/a,n/a,n/a,single pane,combustible,n/a,1
eaton,no damage,asphalt,wood,wood,n/a,unenclosed,<= 1/8 in,single pane,combustible,combustible,1
eaton,no damage,asphalt,wood,wood,n/a,unenclosed,<= 1/8 in,single pane,n/a,n/a,2
eaton,no damage,asphalt,wood,wood,n/a,unenclosed,> 1/8 in,multi pane,combustible,combustible,1
eaton,no damage,asphalt,wood,wood,n/a,unenclosed,> 1/8 in,multi pane,combustible,non-combustible,1
eaton,no damage,asphalt,wood,wood,n/a,unenclosed,> 1/8 in,multi pane,n/a,combustible,1
eaton,no damage,asphalt,wood,wood,n/a,unenclosed,> 1/8 in,multi pane,n/a,non-combustible,3
eaton,no damage,asphalt,wood,wood,n/a,unenclosed,> 1/8 in,n/a,n/a,combustible,1
eaton,no damage,asphalt,wood,wood,n/a,unenclosed,> 1/8 in,single pane,combustible,combustible,4
eaton,no damage,asphalt,wood,wood,n/a,unenclosed,> 1/8 in,single pane,combustible,n/a,1
eaton,no damage,asphalt,wood,wood,n/a,unenclosed,> 1/8 in,single pane,combustible,non-combustible,2
eaton,no damage,asphalt,wood,wood,n/a,unenclosed,> 1/8 in,single pane,n/a,combustible,4
eaton,no damage,asphalt,wood,wood,n/a,unenclosed,> 1/8 in,single pane,n/a,n/a,5
eaton,no damage,asphalt,wood,wood,n/a,unenclosed,> 1/8 in,single pane,n/a,non-combustible,2
eaton,no damage,asphalt,wood,wood,n/a,unenclosed,n/a,multi pane,combustible,combustible,3
eaton,no damage,asphalt,wood,wood,n/a,unenclosed,n/a,multi pane,combustible,n/a,2
eaton,no damage,asphalt,wood,wood,n/a,unenclosed,n/a,multi pane,n/a,n/a,1
eaton,no damage,asphalt,wood,wood,n/a,unenclosed,n/a,single pane,combustible,combustible,6
eaton,no damage,asphalt,wood,wood,n/a,unenclosed,n/a,single pane,combustible,n/a,3
eaton,no damage,asphalt,wood,wood,n/a,unenclosed,n/a,single pane,combustible,non-combustible,1
eaton,no damage,asphalt,wood,wood,n/a,unenclosed,n/a,single pane,n/a,combustible,4
eaton,no damage,asphalt,wood,wood,n/a,unenclosed,n/a,single pane,n/a,n/a,2
eaton,no damage,asphalt,wood,wood,n/a,unenclosed,unscreened,single pane,n/a,non-combustible,1
eaton,no damage,asphalt,wood,wood,wood,enclosed,> 1/8 in,multi pane,combustible,n/a,1
eaton,no damage,asphalt,wood,wood,wood,enclosed,> 1/8 in,multi pane,n/a,n/a,1
eaton,no damage,asphalt,wood,wood,wood,enclosed,> 1/8 in,single pane,n/a,combustible,1
eaton,no damage,asphalt,wood,wood,wood,enclosed,n/a,single pane,combustible,combustible,1
eaton,no damage,asphalt,wood,wood,wood,enclosed,unscreened,single pane,combustible,n/a,1
eaton,no damage,asphalt,wood,wood,wood,n/a,n/a,n/a,n/a,n/a,1
eaton,no damage,asphalt,wood,wood,wood,n/a,n/a,single pane,combustible,n/a,1
eaton,no damage,asphalt,wood,wood,wood,unenclosed,<= 1/8 in,single pane,combustible,combustible,1
eaton,no damage,asphalt,wood,wood,wood,unenclosed,<= 1/8 in,single pane,combustible,n/a,1
eaton,no damage,asphalt,wood,wood,wood,unenclosed,> 1/8 in,multi pane,combustible,combustible,3
eaton,no damage,asphalt,wood,wood,wood,unenclosed,> 1/8 in,multi pane,combustible,n/a,2
eaton,no damage,asphalt,wood,wood,wood,unenclosed,> 1/8 in,multi pane,combustible,non-combustible,1
eaton,no damage,asphalt,wood,wood,wood,unenclosed,> 1/8 in,multi pane,n/a,combustible,4
eaton,no damage,asphalt,wood,wood,wood,unenclosed,> 1/8 in,multi pane,n/a,non-combustible,1
eaton,no damage,asphalt,wood,wood,wood,unenclosed,> 1/8 in,single pane,combustible,combustible,9
eaton,no damage,asphalt,wood,wood,wood,unenclosed,> 1/8 in,single pane,combustible,n/a,2
eaton,no damage,asphalt,wood,wood,wood,unenclosed,> 1/8 in,single pane,n/a,combustible,5
eaton,no damage,asphalt,wood,wood,wood,unenclosed,> 1/8 in,single pane,n/a,n/a,2
eaton,no damage,asphalt,wood,wood,wood,unenclosed,n/a,multi pane,combustible,combustible,1
eaton,no damage,asphalt,wood,wood,wood,unenclosed,n/a,multi pane,n/a,combustible,1
eaton,no damage,asphalt,wood,wood,wood,unenclosed,n/a,multi pane,n/a,n/a,1
eaton,no damage,asphalt,wood,wood,wood,unenclosed,n/a,single pane,n/a,combustible,1
eaton,no damage,asphalt,wood,wood,wood,unenclosed,n/a,single pane,n/a,n/a,1
eaton,no damage,asphalt,wood,wood,wood,unenclosed,unscreened,single pane,n/a,combustible,1
eaton,no damage,asphalt,wood,wood,wood,unenclosed,unscreened,single pane,n/a,non-combustible,1
eaton,no damage,masonry,masonry,composite,composite,unenclosed,<= 1/8 in,multi pane,n/a,n/a,1
eaton,no damage,masonry,masonry,masonry,composite,enclosed,> 1/8 in,multi pane,non-combustible,non-combustible,1
eaton,no damage,masonry,masonry,masonry,composite,enclosed,n/a,multi pane,combustible,n/a,1
eaton,no damage,masonry,masonry,masonry,masonry,enclosed,<= 1/8 in,multi pane,combustible,combustible,1
eaton,no damage,masonry,masonry,masonry,masonry,enclosed,<= 1/8 in,multi pane,non-combustible,combustible,1
eaton,no damage,masonry,masonry,masonry,masonry,enclosed,<= 1/8 in,multi pane,non-combustible,non-combustible,1
eaton,no damage,masonry,masonry,masonry,masonry,enclosed,> 1/8 in,multi pane,combustible,non-combustible,5
eaton,no damage,masonry,masonry,masonry,masonry,enclosed,> 1/8 in,multi pane,n/a,combustible,1
eaton,no damage,masonry,masonry,masonry,masonry,enclosed,> 1/8 in,multi pane,n/a,n/a,1
eaton,no damage,masonry,masonry,masonry,masonry,enclosed,> 1/8 in,single pane,n/a,non-combustible,1
eaton,no damage,masonry,masonry,masonry,masonry,enclosed,n/a,multi pane,n/a,non-combustible,2
eaton,no damage,masonry,masonry,masonry,masonry,enclosed,n/a,multi pane,non-combustible,n/a,1
eaton,no damage,masonry,masonry,masonry,masonry,n/a,n/a,multi pane,n/a,n/a,1
eaton,no damage,masonry,masonry,masonry,masonry,n/a,n/a,multi pane,non-combustible,non-combustible,1
eaton,no damage,masonry,masonry,masonry,masonry,n/a,n/a,single pane,combustible,n/a,1
eaton,no damage,masonry,masonry,masonry,masonry,n/a,n/a,single pane,n/a,n/a,1
eaton,no damage,masonry,masonry,masonry,masonry,unenclosed,> 1/8 in,multi pane,combustible,combustible,2
eaton,no damage,masonry,masonry,masonry,masonry,unenclosed,> 1/8 in,multi pane,combustible,n/a,1
eaton,no damage,masonry,masonry,masonry,masonry,unenclosed,> 1/8 in,multi pane,combustible,non-combustible,15
eaton,no damage,masonry,masonry,masonry,masonry,unenclosed,> 1/8 in,multi pane,n/a,non-combustible,13
eaton,no damage,masonry,masonry,masonry,masonry,unenclosed,> 1/8 in,multi pane,non-combustible,non-combustible,1
eaton,no damage,masonry,masonry,masonry,masonry,unenclosed,> 1/8 in,single pane,combustible,non-combustible,1
eaton,no damage,masonry,masonry,masonry,masonry,unenclosed,> 1/8 in,single pane,n/a,non-combustible,1
eaton,no damage,masonry,masonry,masonry,masonry,unenclosed,n/a,multi pane,n/a,combustible,1
eaton,no damage,masonry,masonry,masonry,n/a,enclosed,<= 1/8 in,multi pane,non-combustible,non-combustible,2
eaton,no damage,masonry,masonry,masonry,n/a,enclosed,<= 1/8 in,single pane,n/a,n/a,1
eaton,no damage,masonry,masonry,masonry,n/a,enclosed,> 1/8 in,multi pane,n/a,non-combustible,2
eaton,no damage,masonry,masonry,masonry,n/a,enclosed,> 1/8 in,single pane,combustible,combustible,1
eaton,no damage,masonry,masonry,masonry,n/a,enclosed,> 1/8 in,single pane,n/a,combustible,1
eaton,no damage,masonry,masonry,masonry,n/a,enclosed,> 1/8 in,single pane,non-combustible,combustible,1
eaton,no damage,masonry,masonry,masonry,n/a,enclosed,n/a,multi pane,combustible,n/a,1
eaton,no damage,masonry,masonry,masonry,n/a,enclosed,n/a,n/a,n/a,non-combustible,1
eaton,no damage,masonry,masonry,masonry,n/a,enclosed,n/a,single pane,combustible,non-combustible,1
eaton,no damage,masonry,masonry,masonry,n/a,enclosed,n/a,single pane,n/a,combustible,1
eaton,no damage,masonry,masonry,masonry,n/a,enclosed,n/a,single pane,n/a,non-combustible,1
eaton,no damage,masonry,masonry,masonry,n/a,n/a,<= 1/8 in,single pane,n/a,combustible,1
eaton,no damage,masonry,masonry,masonry,n/a,n/a,> 1/8 in,n/a,n/a,non-combustible,1
eaton,no damage,masonry,masonry,masonry,n/a,n/a,> 1/8 in,single pane,combustible,n/a,1
eaton,no damage,masonry,masonry,masonry,n/a,n/a,> 1/8 in,single pane,combustible,non-combustible,1
eaton,no damage,masonry,masonry,masonry,n/a,n/a,> 1/8 in,single pane,non-combustible,combustible,1
eaton,no damage,masonry,masonry,masonry,n/a,n/a,n/a,multi pane,n/a,n/a,1
eaton,no damage,masonry,masonry,masonry,n/a,n/a,n/a,multi pane,n/a,non-combustible,1
eaton,no damage,masonry,masonry,masonry,n/a,n/a,n/a,multi pane,non-combustible,n/a,1
eaton,no damage,masonry,masonry,masonry,n/a,n/a,n/a,multi pane,non-combustible,non-combustible,1
eaton,no damage,masonry,masonry,masonry,n/a,n/a,n/a,n/a,n/a,n/a,2
eaton,no damage,masonry,masonry,masonry,n/a,n/a,n/a,single pane,combustible,non-combustible,1
eaton,no damage,masonry,masonry,masonry,n/a,n/a,n/a,single pane,n/a,non-combustible,1
eaton,no damage,masonry,masonry,masonry,n/a,unenclosed,<= 1/8 in,multi pane,combustible,combustible,2
eaton,no damage,masonry,masonry,masonry,n/a,unenclosed,<= 1/8 in,multi pane,n/a,n/a,1
eaton,no damage,masonry,masonry,masonry,n/a,unenclosed,> 1/8 in,multi pane,combustible,combustible,1
eaton,no damage,masonry,masonry,masonry,n/a,unenclosed,> 1/8 in,multi pane,combustible,non-combustible,2
eaton,no damage,masonry,masonry,masonry,n/a,unenclosed,> 1/8 in,multi pane,n/a,combustible,6
eaton,no damage,masonry,masonry,masonry,n/a,unenclosed,> 1/8 in,multi pane,n/a,non-combustible,1
eaton,no damage,masonry,masonry,masonry,n/a,unenclosed,> 1/8 in,single pane,combustible,combustible,2
eaton,no damage,masonry,masonry,masonry,n/a,unenclosed,> 1/8 in,single pane,combustible,non-combustible,1
eaton,no damage,masonry,masonry,masonry,n/a,unenclosed,> 1/8 in,single pane,n/a,combustible,1
eaton,no damage,masonry,masonry,masonry,n/a,unenclosed,n/a,multi pane,combustible,combustible,1
eaton,no damage,masonry,masonry,masonry,n/a,unenclosed,n/a,n/a,n/a,n/a,1
eaton,no damage,masonry,masonry,masonry,n/a,unenclosed,n/a,single pane,combustible,combustible,1
eaton,no damage,masonry,masonry,masonry,n/a,unenclosed,n/a,single pane,combustible,non-combustible,2
eaton,no damage,masonry,masonry,masonry,n/a,unenclosed,unscreened,multi pane,combustible,combustible,1
eaton,no damage,masonry,masonry,masonry,n/a,unenclosed,unscreened,multi pane,n/a,combustible,1
eaton,no damage,masonry,masonry,masonry,wood,enclosed,> 1/8 in,multi pane,combustible,combustible,1
eaton,no damage,masonry,masonry,masonry,wood,enclosed,> 1/8 in,multi pane,n/a,combustible,1
eaton,no damage,masonry,masonry,masonry,wood,unenclosed,<= 1/8 in,single pane,n/a,combustible,1
eaton,no damage,masonry,masonry,masonry,wood,unenclosed,> 1/8 in,multi pane,combustible,non-combustible,1
eaton,no damage,masonry,masonry,masonry,wood,unenclosed,> 1/8 in,multi pane,n/a,non-combustible,1
eaton,no damage,masonry,masonry,n/a,masonry,enclosed,<= 1/8 in,multi pane,non-combustible,n/a,1
eaton,no damage,masonry,masonry,n/a,masonry,enclosed,> 1/8 in,multi pane,n/a,non-combustible,2
eaton,no damage,masonry,masonry,n/a,masonry,enclosed,> 1/8 in,single pane,n/a,non-combustible,1
eaton,no damage,masonry,masonry,n/a,masonry,n/a,n/a,multi pane,non-combustible,non-combustible,1
eaton,no damage,masonry,masonry,n/a,masonry,unenclosed,> 1/8 in,multi pane,non-combustible,n/a,1
eaton,no damage,masonry,masonry,n/a,masonry,unenclosed,n/a,multi pane,n/a,non-combustible,1
eaton,no damage,masonry,masonry,n/a,n/a,enclosed,<= 1/8 in,multi pane,n/a,n/a,1
eaton,no damage,masonry,masonry,n/a,n/a,enclosed,<= 1/8 in,n/a,n/a,non-combustible,1
eaton,no damage,masonry,masonry,n/a,n/a,enclosed,> 1/8 in,multi pane,combustible,combustible,1
eaton,no damage,masonry,masonry,n/a,n/a,enclosed,> 1/8 in,multi pane,combustible,non-combustible,2
